date,first_name,last_name,email_address,Product,category,source,street_address,city,state,postal_code,country,returned,revenue,cost,Repeat Customer?
2023-10-09 00:22:49,Martita,Spraggs,mspraggsbz@narod.ru,"Bread - Roll, Calabrese",Kids,mobile,1 Morningstar Way,Washington,District of Columbia,20238,United States,false,44.17,70.15,false
2023-09-14 00:14:59,Toddy,Burborough,tburboroughc0@google.cn,Salmon Steak - Cohoe 6 Oz,Sports,promotions,0 Aberg Avenue,Winston Salem,North Carolina,27157,United States,false,37.41,63.43,false
2022-05-28 04:42:16,Matt,Stanion,mstanionc1@java.com,Octopus,Home,video,2 Gina Drive,Santa Barbara,California,93150,United States,false,80.93,17.14,false
2022-05-22 20:35:54,Ronica,Berger,rbergerc2@livejournal.com,"Trout - Rainbow, Frozen",Toys,paid social,0673 Namekagon Park,Raleigh,North Carolina,27615,United States,true,76.84,20.68,true
2023-08-14 09:06:27,Sigismundo,Larder,slarderc3@army.mil,English Muffin,Health,mobile,6 Fairfield Parkway,Midland,Texas,79710,United States,true,5.4,76.43,true
2023-08-24 17:49:44,Gwendolen,McGourty,gmcgourtyc4@blinklist.com,Salami - Genova,Clothing,promotions,34521 Dennis Avenue,Lehigh Acres,Florida,33972,United States,true,20.42,93.62,true
2022-09-12 20:52:04,Barth,Gabbott,bgabbottc5@goo.ne.jp,Mayonnaise - Individual Pkg,Movies,promotions,1464 Del Sol Lane,Little Rock,Arkansas,72222,United States,true,34.17,48.1,true
2023-06-24 13:17:02,Ricki,Dorbon,rdorbonc6@usda.gov,Shiratamako - Rice Flour,Computers,paid search,02388 Hintze Court,San Antonio,Texas,78245,United States,true,42.84,47.79,true
2022-10-26 13:17:50,Blake,McKechnie,bmckechniec7@mapquest.com,Carbonated Water - Peach,Electronics,paid search,4 Carioca Alley,Philadelphia,Pennsylvania,19146,United States,true,88.65,32.54,false
2022-07-06 09:01:32,Francoise,Bramble,fbramblec8@123-reg.co.uk,"Tuna - Canned, Flaked, Light",Jewelry,video,4 Holy Cross Point,Springfield,Illinois,62794,United States,true,98.88,1.27,true
2023-06-03 09:44:41,Amargo,Lowen,alowenc9@utexas.edu,Sage - Ground,Books,paid social,26050 Spenser Avenue,Chicago,Illinois,60697,United States,true,11.19,38.6,false
2022-05-21 21:08:27,Marje,Shropsheir,mshropsheirca@mail.ru,Fish - Bones,Movies,paid social,6690 Ohio Place,Englewood,Colorado,80150,United States,true,62.99,70.78,true
2023-05-07 22:17:00,Ric,MacInherney,rmacinherneycb@squidoo.com,Shrimp - Black Tiger 16/20,Home,direct,623 Bayside Lane,Columbia,Missouri,65218,United States,true,48.24,90.2,false
2022-10-24 23:26:31,Erena,Labden,elabdencc@vistaprint.com,Kohlrabi,Books,video,41651 Forster Circle,Houston,Texas,77271,United States,true,8.37,17.89,true
2023-01-24 11:31:42,Mayer,Toppin,mtoppincd@constantcontact.com,"Cake Circle, Foil, Scallop",Grocery,mobile,2755 Steensland Drive,Austin,Texas,78715,United States,true,80.47,98.6,false
2022-07-24 06:04:27,Leonora,Balshaw,lbalshawce@de.vu,"Soup - Campbells, Lentil",Jewelry,promotions,8679 Arkansas Plaza,San Antonio,Texas,78205,United States,true,21.36,44.78,true
2023-08-24 00:35:02,Ellswerth,Southeran,esoutherancf@nifty.com,Water - Evian 355 Ml,Music,promotions,863 Ridgeview Plaza,Madison,Wisconsin,53726,United States,true,72.18,37.49,false
2022-08-16 08:51:54,Harper,Walthew,hwalthewcg@vimeo.com,"Salt - Rock, Course",Beauty,direct,114 Talisman Point,Huntington,West Virginia,25770,United States,true,61.87,3.83,true
2022-10-03 19:03:32,Antonia,Wellstead,awellsteadch@washington.edu,Tumeric,Sports,promotions,6610 Bunting Trail,Loretto,Minnesota,55598,United States,true,62.64,14.44,false
2022-05-20 23:50:46,Bea,Carpmile,bcarpmileci@yolasite.com,Cheese - Stilton,Movies,paid social,87 Hooker Terrace,White Plains,New York,10633,United States,true,75.58,91.57,true
2022-07-17 16:24:32,Susy,Worman,swormancj@blog.com,Pastry - Cherry Danish - Mini,Outdoors,video,439 Montana Street,Grand Forks,North Dakota,58207,United States,true,81.37,69.62,true
2023-08-26 18:16:15,Marian,Brammar,mbrammarck@de.vu,Basil - Seedlings Cookstown,Health,video,95715 Kim Hill,Silver Spring,Maryland,20918,United States,true,16.77,74.63,true
2022-03-01 05:16:44,Stormi,Francello,sfrancellocl@whitehouse.gov,Capers - Pickled,Games,paid social,749 Corscot Junction,Birmingham,Alabama,35220,United States,true,39.07,20.0,false
2022-01-29 10:27:56,Chelsae,Arnecke,carneckecm@princeton.edu,Wine - Jaboulet Cotes Du Rhone,Tools,mobile,67 Bluestem Alley,El Paso,Texas,79989,United States,true,86.91,28.18,false
2023-07-21 18:30:48,Gertrude,Elms,gelmscn@printfriendly.com,"Brandy - Orange, Mc Guiness",Movies,paid social,11 Charing Cross Parkway,Portland,Oregon,97296,United States,false,91.02,65.46,true
2022-03-08 23:11:12,Borg,Lendrem,blendremco@omniture.com,Tea Peppermint,Tools,video,208 Roth Road,Boise,Idaho,83722,United States,true,72.21,52.69,true
2023-04-28 05:18:19,Enrica,Lashmore,elashmorecp@merriam-webster.com,Nantucket Apple Juice,Outdoors,paid social,06283 Melby Trail,Baltimore,Maryland,21239,United States,true,6.78,12.24,true
2022-11-22 00:43:05,Brynna,Garham,bgarhamcq@booking.com,Tea - English Breakfast,Movies,paid social,69435 Messerschmidt Plaza,San Francisco,California,94147,United States,true,41.11,17.02,false
2022-09-01 01:46:14,Agathe,Gilston,agilstoncr@opensource.org,Pineapple - Regular,Games,paid search,93665 Crownhardt Hill,Shawnee Mission,Kansas,66215,United States,true,51.43,46.14,true
2022-05-17 00:32:02,Wallie,Teager,wteagercs@addthis.com,Dc Hikiage Hira Huba,Shoes,video,0 Kropf Lane,Wilmington,North Carolina,28410,United States,true,86.46,62.36,true
2023-03-12 22:14:40,Vonni,Woan,vwoanct@webeden.co.uk,"Trout - Hot Smkd, Dbl Fillet",Industrial,video,941 Elka Lane,Milwaukee,Wisconsin,53277,United States,true,87.17,23.78,false
2023-09-07 10:20:22,Tyne,Kendle,tkendlecu@ihg.com,Puree - Guava,Beauty,direct,6961 Manitowish Way,San Francisco,California,94177,United States,true,91.38,53.52,false
2022-03-24 08:42:41,Kenon,Fulk,kfulkcv@ezinearticles.com,Ice Cream - Strawberry,Automotive,promotions,07 Golf View Road,Fort Lauderdale,Florida,33320,United States,true,3.42,7.91,true
2023-10-19 05:19:46,Burr,Besse,bbessecw@blog.com,Versatainer Nc - 8288,Industrial,mobile,0060 Swallow Parkway,Beaverton,Oregon,97075,United States,true,98.83,79.9,false
2023-10-05 09:37:43,Tristan,Pickerin,tpickerincx@va.gov,"Pasta - Canelloni, Single Serve",Baby,promotions,144 Miller Point,Louisville,Kentucky,40256,United States,true,71.49,21.94,false
2022-11-26 12:48:30,Annette,Grinyer,agrinyercy@boston.com,Milk 2% 500 Ml,Music,paid social,72 Charing Cross Terrace,Louisville,Kentucky,40298,United States,false,23.67,8.15,true
2023-04-04 14:14:44,Trina,Di Francesco,tdifrancescocz@google.de,Wine - Piper Heidsieck Brut,Industrial,paid search,3 Larry Hill,Appleton,Wisconsin,54915,United States,true,61.62,47.06,true
2023-01-31 03:06:55,Wallis,Cawthera,wcawtherad0@symantec.com,"Bread - Dark Rye, Loaf",Sports,promotions,681 Glendale Drive,Tampa,Florida,33673,United States,false,24.65,89.07,false
2023-06-03 09:32:40,Babara,Blackett,bblackettd1@gov.uk,Sole - Fillet,Computers,paid search,023 Macpherson Trail,Pittsburgh,Pennsylvania,15286,United States,true,68.68,14.42,false
2022-11-16 23:05:24,Lenette,Magill,lmagilld2@dagondesign.com,Dried Apple,Jewelry,promotions,63 Ohio Circle,Miami,Florida,33283,United States,false,27.97,66.61,true
2023-07-19 18:36:56,Sandra,Escala,sescalad3@businesswire.com,Calypso - Strawberry Lemonade,Baby,paid social,87662 Magdeline Avenue,Kansas City,Missouri,64130,United States,true,26.27,37.82,true
2023-07-07 12:24:56,Claudette,Lory,cloryd4@msu.edu,Oil - Sunflower,Music,paid search,52294 Becker Crossing,Hartford,Connecticut,06183,United States,true,52.68,84.95,true
2022-12-23 01:39:51,Lancelot,Farndell,lfarndelld5@auda.org.au,Syrup - Chocolate,Books,paid social,83248 Lunder Lane,Green Bay,Wisconsin,54313,United States,true,93.49,18.84,false
2022-07-30 20:42:10,Harmonie,Limbert,hlimbertd6@paypal.com,Chicken - Soup Base,Computers,paid search,04545 Lakeland Terrace,Wilkes Barre,Pennsylvania,18706,United States,true,58.96,14.31,true
2022-09-16 00:03:09,Luelle,Morter,lmorterd7@soup.io,Anchovy In Oil,Industrial,video,1 Fordem Way,Fayetteville,North Carolina,28305,United States,true,13.97,60.37,true
2023-02-22 12:19:23,Cross,Bocke,cbocked8@europa.eu,Artichokes - Jerusalem,Books,mobile,97701 Portage Junction,Miami,Florida,33185,United States,true,17.38,37.23,false
2023-05-28 01:19:19,Jerome,Perrinchief,jperrinchiefd9@sciencedirect.com,"Trout - Rainbow, Fresh",Kids,direct,79618 Larry Street,Minneapolis,Minnesota,55407,United States,true,75.22,12.15,false
2022-09-11 11:40:15,Sioux,Wedon,swedonda@qq.com,Wine - Chablis J Moreau Et Fils,Music,promotions,953 Green Ridge Terrace,Huntington,West Virginia,25711,United States,true,93.92,8.11,false
2023-01-29 23:11:38,Jacques,Handyside,jhandysidedb@godaddy.com,"Veal - Leg, Provimi - 50 Lb Max",Sports,promotions,3 Haas Crossing,Erie,Pennsylvania,16565,United States,true,36.78,10.99,false
2022-04-06 16:48:40,Layne,Halliwell,lhalliwelldc@earthlink.net,Cheese - Parmesan Grated,Kids,promotions,721 Darwin Point,London,Kentucky,40745,United States,true,16.66,97.79,false
2023-01-20 03:57:57,Rubie,Icke,rickedd@slashdot.org,Lotus Leaves,Music,video,770 Onsgard Circle,New Hyde Park,New York,11044,United States,true,92.6,14.93,false
2022-01-24 11:19:35,Vitoria,Attril,vattrilde@ebay.co.uk,Cheese - Valancey,Tools,paid social,138 Linden Circle,Houston,Texas,77212,United States,false,60.05,33.27,true
2023-10-24 21:00:31,Esdras,Saket,esaketdf@disqus.com,Nougat - Paste / Cream,Garden,paid search,2990 Superior Drive,New Haven,Connecticut,06538,United States,true,99.79,69.95,true
2023-04-03 10:56:30,Marcel,Borsnall,mborsnalldg@flickr.com,Pork - Backs - Boneless,Shoes,mobile,27707 Fairfield Trail,Atlanta,Georgia,30301,United States,false,58.89,11.65,true
2022-11-30 13:27:42,Jessamyn,Telford,jtelforddh@sciencedirect.com,Coffee - Almond Amaretto,Automotive,paid social,01948 Eastlawn Pass,Dallas,Texas,75265,United States,true,79.62,68.74,false
2022-04-15 12:37:35,Cobb,Pyner,cpynerdi@cbsnews.com,Passion Fruit,Toys,video,93 Bayside Crossing,Ocala,Florida,34474,United States,false,54.64,3.97,false
2023-08-02 06:15:59,Rosanne,Avrahamoff,ravrahamoffdj@icio.us,Milk - 2% 250 Ml,Health,mobile,23 Kings Point,Denver,Colorado,80279,United States,true,5.23,42.3,true
2023-07-24 10:09:39,Avrit,O'Spillane,aospillanedk@google.com.hk,Juice - Ocean Spray Cranberry,Home,direct,6851 4th Terrace,Nashville,Tennessee,37228,United States,true,58.2,32.96,true
2022-08-14 21:38:27,Adina,Kaley,akaleydl@nature.com,"Arctic Char - Fresh, Whole",Jewelry,video,465 Westport Circle,San Antonio,Texas,78230,United States,true,5.72,13.9,true
2022-09-29 05:13:37,Feodor,Larby,flarbydm@google.it,Rappini - Andy Boy,Industrial,video,44782 Lien Alley,Springfield,Illinois,62794,United States,true,32.82,30.64,true
2022-07-12 10:41:38,Andonis,Tipler,atiplerdn@istockphoto.com,Sauce - Balsamic Viniagrette,Toys,promotions,3 Johnson Drive,Colorado Springs,Colorado,80915,United States,true,70.72,64.98,true
2022-09-16 11:09:07,Ermengarde,Manders,emandersdo@nps.gov,Salt - Kosher,Computers,paid search,6 Carey Plaza,Lincoln,Nebraska,68510,United States,false,22.44,27.3,true
2022-02-25 16:51:17,Sallyanne,Stook,sstookdp@harvard.edu,Juice - Lime,Tools,paid search,094 Twin Pines Lane,Tulsa,Oklahoma,74126,United States,false,21.23,11.72,true
2022-04-22 12:04:57,Collette,Danilov,cdanilovdq@tinypic.com,Steampan - Foil,Grocery,paid search,6 Bellgrove Avenue,Washington,District of Columbia,20057,United States,true,47.52,40.09,true
2023-10-28 11:41:26,Phylis,Phorsby,pphorsbydr@narod.ru,Wine - Winzer Krems Gruner,Baby,paid social,8 Spohn Trail,Brea,California,92822,United States,true,81.92,61.78,true
2022-07-15 15:01:20,Hermia,Kirsop,hkirsopds@ebay.co.uk,"Lentils - Green, Dry",Beauty,paid social,7 Melody Street,San Jose,California,95194,United States,true,41.29,58.67,false
2023-07-21 04:32:05,Juanita,Peasegood,jpeasegooddt@feedburner.com,"Nut - Walnut, Pieces",Automotive,direct,588 Anthes Plaza,Columbus,Ohio,43284,United States,true,98.38,36.72,true
2022-03-23 02:51:10,Christine,Bleazard,cbleazarddu@sphinn.com,Lettuce - Lambs Mash,Kids,mobile,012 Macpherson Lane,Peoria,Illinois,61629,United States,true,36.08,75.21,true
2022-11-27 21:38:40,Fawne,Bough,fboughdv@shop-pro.jp,"Nestea - Ice Tea, Diet",Grocery,paid search,33 Fair Oaks Circle,Orlando,Florida,32830,United States,true,64.18,89.11,true
2022-10-23 10:15:56,Jarad,Roote,jrootedw@flickr.com,Soup - Cream Of Broccoli,Baby,paid search,88079 Londonderry Hill,Tulsa,Oklahoma,74133,United States,true,99.07,45.98,false
2023-06-27 06:16:08,Gunar,Warkup,gwarkupdx@trellian.com,Tomatoes - Grape,Industrial,mobile,82 Arrowood Circle,Fort Wayne,Indiana,46825,United States,false,8.98,41.23,false
2023-09-08 00:53:58,Damaris,Wohlers,dwohlersdy@themeforest.net,Island Oasis - Wildberry,Toys,mobile,946 Goodland Terrace,Trenton,New Jersey,08695,United States,false,98.39,60.51,false
2022-08-21 04:38:14,Mycah,Asipenko,masipenkodz@webs.com,"Wine - White, Ej",Baby,direct,62435 Moulton Road,Trenton,New Jersey,08650,United States,true,99.35,52.27,false
2023-08-01 08:44:05,Melessa,Bovis,mbovise0@over-blog.com,Scallops - U - 10,Health,paid search,1676 8th Pass,Anderson,South Carolina,29625,United States,false,66.55,69.09,false
2022-04-03 17:23:36,Waldo,Hanny,whannye1@php.net,"Pepper - Chillies, Crushed",Baby,paid social,25907 Grover Street,New Hyde Park,New York,11044,United States,true,2.6,99.36,true
2023-01-12 12:58:52,Homere,Kampshell,hkampshelle2@yale.edu,Wine - Chablis 2003 Champs,Outdoors,mobile,7870 Eggendart Avenue,West Palm Beach,Florida,33411,United States,true,2.15,63.32,true
2022-09-16 16:34:08,Lorena,Tolley,ltolleye3@lulu.com,Sauce - Balsamic Viniagrette,Games,direct,27511 Spohn Crossing,Alexandria,Virginia,22301,United States,true,55.14,92.69,true
2023-04-12 19:24:22,Lara,Umbers,lumberse4@1688.com,Almonds Ground Blanched,Shoes,mobile,5419 Havey Park,Cambridge,Massachusetts,02142,United States,true,12.75,86.78,false
2022-03-12 02:47:57,Hillel,Ditch,hditche5@hao123.com,Bread - Frozen Basket Variety,Garden,mobile,237 Old Gate Parkway,Lansing,Michigan,48901,United States,false,4.42,88.69,true
2023-01-20 20:27:41,Corbie,Spikeings,cspikeingse6@sitemeter.com,"Rice Pilaf, Dry,package",Jewelry,paid search,2 Karstens Hill,Kansas City,Kansas,66105,United States,false,21.17,92.29,false
2023-05-05 23:46:20,Susy,Vamplew,svamplewe7@sun.com,"Pasta - Cannelloni, Sheets, Fresh",Games,mobile,8972 Blue Bill Park Court,Lynchburg,Virginia,24503,United States,true,43.6,58.03,false
2022-08-18 03:42:38,Karla,Aymer,kaymere8@comcast.net,"Pasta - Lasagna Noodle, Frozen",Garden,paid social,9 Manley Place,Flint,Michigan,48505,United States,true,10.07,81.29,true
2022-09-12 05:32:20,Myra,Berrey,mberreye9@ibm.com,Bag Stand,Industrial,video,07049 Bluestem Plaza,Tulsa,Oklahoma,74108,United States,true,98.18,29.56,true
2022-08-31 18:36:32,Tanitansy,Huncote,thuncoteea@meetup.com,"Peas - Pigeon, Dry",Baby,paid search,84941 Starling Parkway,Knoxville,Tennessee,37995,United States,true,8.13,1.72,true
2023-07-16 12:12:24,Demetris,Maha,dmahaeb@eventbrite.com,Tea - Herbal Orange Spice,Shoes,direct,91698 Transport Center,Irvine,California,92619,United States,true,61.45,1.87,false
2023-09-01 18:10:14,Agustin,Kinsey,akinseyec@scientificamerican.com,"Pepper - Chipotle, Canned",Shoes,video,54 Pankratz Terrace,Albuquerque,New Mexico,87195,United States,true,20.73,48.53,true
2022-03-17 08:20:12,Gussi,Bullene,gbulleneed@mac.com,Table Cloth 91x91 Colour,Shoes,video,35 Upham Point,Washington,District of Columbia,20016,United States,true,75.32,70.17,true
2022-06-03 14:08:06,Darrel,Loder,dloderee@360.cn,Beer - Corona,Books,paid search,05238 Waxwing Court,Sioux Falls,South Dakota,57198,United States,true,66.3,65.39,false
2023-05-31 19:53:07,Fanchon,Bautiste,fbautisteef@cnet.com,Soy Protein,Garden,promotions,33 Ramsey Hill,Washington,District of Columbia,20319,United States,true,69.4,36.43,false
2022-10-03 23:34:36,Aime,Henkens,ahenkenseg@newsvine.com,Boogies,Shoes,direct,9604 Emmet Center,Atlanta,Georgia,30306,United States,true,13.64,14.69,false
2022-07-26 08:28:36,Eada,Mourant,emouranteh@alibaba.com,Beets - Mini Golden,Music,direct,498 Kingsford Pass,San Jose,California,95128,United States,true,5.72,14.81,false
2023-01-26 12:07:12,Binnie,Bunkle,bbunkleei@timesonline.co.uk,Bread Crumbs - Panko,Automotive,direct,16816 Heffernan Terrace,Columbus,Ohio,43231,United States,true,14.79,64.73,false
2022-05-28 13:31:14,Jasun,Sparrowe,jsparroweej@flavors.me,"Cake Circle, Paprus",Clothing,paid social,8 Bluestem Terrace,El Paso,Texas,79955,United States,true,58.9,5.85,true
2022-09-23 15:48:20,Jennilee,Obray,jobrayek@hc360.com,Kiwi,Clothing,paid social,4861 Ronald Regan Pass,Ocala,Florida,34474,United States,true,70.19,3.08,false
2023-10-28 09:45:07,Maximo,Larway,mlarwayel@surveymonkey.com,Apples - Sliced / Wedge,Home,direct,4479 Porter Pass,Birmingham,Alabama,35263,United States,true,67.4,82.02,false
2023-05-26 20:10:04,Zedekiah,Spare,zspareem@stumbleupon.com,"Pepper - Chipotle, Canned",Electronics,paid social,7633 Jenna Hill,Aurora,Illinois,60505,United States,true,31.49,72.31,true
2023-08-19 06:33:22,Mikael,Tonbye,mtonbyeen@techcrunch.com,Muffin Batt - Ban Dream Zero,Sports,direct,41700 Comanche Parkway,Akron,Ohio,44329,United States,true,43.48,82.85,false
2022-12-17 18:04:28,Klara,Bedminster,kbedminstereo@princeton.edu,Chicken - Whole Roasting,Electronics,paid search,12 Prentice Court,Portland,Oregon,97221,United States,true,33.61,88.05,true
2023-08-30 06:03:43,Alard,Downage,adownageep@blinklist.com,"Cod - Salted, Boneless",Garden,mobile,26 Susan Street,Chicago,Illinois,60657,United States,true,25.84,53.67,true
2022-03-11 11:15:24,Ruperta,Sharnock,rsharnockeq@ameblo.jp,Coriander - Ground,Tools,paid search,4 Judy Drive,Cincinnati,Ohio,45271,United States,true,18.28,91.17,true
2023-07-06 19:47:47,Timmy,Parrott,tparrotter@uiuc.edu,Energy Drink Bawls,Sports,mobile,03859 Holmberg Junction,Richmond,Virginia,23208,United States,true,41.66,19.49,false
2022-05-03 15:44:02,Ninette,Lanfranconi,nlanfranconies@arizona.edu,Mahi Mahi,Kids,mobile,062 Esker Way,Baltimore,Maryland,21229,United States,true,90.88,90.19,true
2023-08-08 04:36:56,Alie,Gamlin,agamlinet@xrea.com,Squeeze Bottle,Automotive,direct,4275 Eastlawn Lane,Saint Petersburg,Florida,33742,United States,true,34.3,69.97,true
2022-05-06 22:54:30,Rickie,Bowley,rbowleyeu@hp.com,Foam Cup 6 Oz,Music,paid social,5 Truax Junction,Indianapolis,Indiana,46202,United States,true,39.81,67.2,true
2023-10-12 11:51:58,Merla,Stamps,mstampsev@fda.gov,Rice - Wild,Electronics,paid social,3803 Emmet Way,Austin,Texas,78789,United States,true,28.4,62.65,true
2022-10-17 18:35:11,Giffard,Endacott,gendacottew@house.gov,Green Tea Refresher,Outdoors,promotions,5288 Armistice Center,Miami,Florida,33134,United States,true,68.88,54.08,true
2022-04-21 01:24:36,Towny,Crispe,tcrispeex@nps.gov,"Tendrils - Baby Pea, Organic",Beauty,promotions,557 Pearson Parkway,Honolulu,Hawaii,96850,United States,true,21.91,78.49,true
2022-04-26 12:14:07,Augustina,Shoutt,ashouttey@is.gd,Cardamon Seed / Pod,Grocery,direct,65353 Corben Street,Omaha,Nebraska,68134,United States,false,88.96,30.45,true
2022-05-11 11:53:29,Raimondo,Clemmett,rclemmettez@netlog.com,"Fish - Soup Base, Bouillon",Sports,promotions,776 Talmadge Pass,Tuscaloosa,Alabama,35487,United States,true,40.12,41.79,false
2022-02-18 03:56:29,Trina,Morville,tmorvillef0@columbia.edu,"Quail - Eggs, Fresh",Jewelry,mobile,277 Atwood Crossing,Des Moines,Iowa,50310,United States,true,94.6,53.02,false
2022-04-06 00:36:10,Corrinne,Scripps,cscrippsf1@google.com.au,Bread Foccacia Whole,Clothing,mobile,1 4th Avenue,Washington,District of Columbia,20231,United States,true,71.0,70.55,false
2023-01-14 13:14:56,Cletus,Nibley,cnibleyf2@dion.ne.jp,Carbonated Water - Lemon Lime,Sports,mobile,836 Talmadge Drive,Brooksville,Florida,34605,United States,true,96.27,75.71,false
2023-09-15 18:58:50,Bud,Alexandersson,balexanderssonf3@ucla.edu,"Veal - Inside, Choice",Movies,promotions,3949 Sunnyside Lane,Houston,Texas,77080,United States,true,89.51,9.8,true
2023-06-25 12:55:59,Courtenay,Nayer,cnayerf4@usgs.gov,Bagel - Plain,Baby,direct,732 Lindbergh Avenue,San Bernardino,California,92424,United States,true,31.01,16.16,false
2023-06-07 09:45:07,Phaidra,Hubback,phubbackf5@businessweek.com,Cheese - Grie Des Champ,Jewelry,video,07 Welch Place,Lexington,Kentucky,40505,United States,true,78.39,31.34,false
2022-07-30 11:28:22,Alie,Dumphries,adumphriesf6@miitbeian.gov.cn,Lettuce - Treviso,Home,direct,17 Farwell Point,Northridge,California,91328,United States,true,31.51,94.6,false
2023-03-07 13:59:38,Gamaliel,McGeneay,gmcgeneayf7@cdc.gov,Mcgillicuddy Vanilla Schnap,Toys,paid search,672 Merrick Center,Pittsburgh,Pennsylvania,15205,United States,true,18.69,72.18,false
2022-05-19 10:15:12,Stewart,McIlreavy,smcilreavyf8@mayoclinic.com,Flour - Semolina,Baby,direct,6532 Katie Center,Amarillo,Texas,79118,United States,true,31.65,45.31,true
2023-09-03 05:48:59,Moses,Cristofor,mcristoforf9@cloudflare.com,Cherries - Fresh,Garden,promotions,7593 Annamark Junction,El Paso,Texas,79989,United States,true,58.9,62.53,true
2022-12-30 00:56:45,Brittaney,Pinckney,bpinckneyfa@hubpages.com,Bread - Frozen Basket Variety,Kids,mobile,0058 Sachtjen Drive,Garland,Texas,75044,United States,true,20.54,32.61,false
2022-05-12 08:09:53,Hakim,Fanning,hfanningfb@blinklist.com,"Soup - French Onion, Dry",Baby,mobile,3 Dexter Park,El Paso,Texas,79950,United States,true,42.96,90.5,false
2022-09-19 22:40:13,Collette,Curnok,ccurnokfc@scribd.com,Banana,Books,video,31586 Warbler Lane,San Diego,California,92153,United States,false,58.06,52.86,false
2022-02-26 06:40:23,Gusella,Boyse,gboysefd@sina.com.cn,Sauce - Chili,Electronics,direct,5628 Fallview Park,Topeka,Kansas,66667,United States,true,93.48,89.8,true
2023-06-10 22:45:34,Kristos,Creech,kcreechfe@engadget.com,Wine - Rioja Campo Viejo,Games,paid search,82 Sommers Junction,Lexington,Kentucky,40515,United States,true,11.32,15.18,true
2022-06-23 18:23:15,Cassondra,Di Iorio,cdiiorioff@hp.com,"Chilli Paste, Sambal Oelek",Tools,video,44072 Holmberg Road,Indianapolis,Indiana,46221,United States,true,16.54,30.72,true
2023-06-06 17:37:17,Boigie,Rossander,brossanderfg@blogspot.com,"Tart Shells - Sweet, 4",Sports,direct,52300 Pleasure Road,Baltimore,Maryland,21265,United States,true,76.5,9.25,false
2023-02-04 08:54:20,Corenda,Esslement,cesslementfh@java.com,Langers - Cranberry Cocktail,Health,paid search,6648 Grim Way,Dayton,Ohio,45414,United States,true,69.6,12.45,false
2023-04-19 11:59:19,Cori,Madgwich,cmadgwichfi@mayoclinic.com,Fruit Salad Deluxe,Grocery,mobile,2367 Pierstorff Way,Hagerstown,Maryland,21747,United States,false,78.86,10.2,false
2023-03-18 15:37:54,Gregoor,Meni,gmenifj@sciencedaily.com,"Brandy - Orange, Mc Guiness",Beauty,paid search,0 Memorial Junction,Fort Worth,Texas,76134,United States,false,75.24,67.52,true
2022-07-02 13:28:45,Egor,Tremellan,etremellanfk@uiuc.edu,Bowl 12 Oz - Showcase 92012,Garden,paid search,357 Brickson Park Park,Peoria,Illinois,61629,United States,true,60.19,88.46,false
2023-05-15 10:34:14,Mayor,Paffley,mpaffleyfl@ted.com,Longos - Grilled Salmon With Bbq,Music,video,7 Buhler Lane,Sacramento,California,94280,United States,true,50.45,23.55,true
2023-01-21 21:25:07,Eyde,Dartnell,edartnellfm@microsoft.com,Olives - Morracan Dired,Jewelry,mobile,9736 West Terrace,Los Angeles,California,90035,United States,true,61.59,44.0,true
2022-03-28 04:28:10,Warden,Ramplee,wrampleefn@toplist.cz,Wine - Cousino Macul Antiguas,Home,promotions,4 Sullivan Parkway,Lynchburg,Virginia,24515,United States,false,32.56,74.17,true
2022-03-24 06:31:27,Pris,Fant,pfantfo@moonfruit.com,Appetizer - Veg Assortment,Outdoors,paid social,886 Arrowood Hill,Arlington,Virginia,22234,United States,true,21.04,37.27,true
2022-11-01 05:25:33,Farrel,Badini,fbadinifp@mashable.com,Cookie Dough - Oatmeal Rasin,Jewelry,direct,6 Hagan Center,Atlanta,Georgia,31190,United States,true,88.33,82.04,false
2022-07-08 19:48:04,Nico,Elgram,nelgramfq@mayoclinic.com,Cheese Cheddar Processed,Outdoors,direct,2866 Kennedy Circle,Minneapolis,Minnesota,55470,United States,true,60.79,79.48,false
2023-06-03 08:41:06,Cale,Montrose,cmontrosefr@shop-pro.jp,"Beef - Baby, Liver",Industrial,direct,9055 Prairieview Drive,Bellevue,Washington,98008,United States,false,29.07,57.82,true
2022-05-12 11:41:35,Ivy,Coppock.,icoppockfs@engadget.com,Cookie Chocolate Chip With,Beauty,paid social,37970 Manufacturers Center,Beaumont,Texas,77705,United States,true,10.11,31.29,false
2023-05-18 16:17:07,Alecia,Limb,alimbft@dailymotion.com,Tilapia - Fillets,Industrial,mobile,4883 High Crossing Lane,Milwaukee,Wisconsin,53220,United States,true,16.93,38.65,true
2023-08-27 06:05:16,Bevin,Danson,bdansonfu@wiley.com,Dates,Kids,paid search,22 Lakewood Parkway,Philadelphia,Pennsylvania,19172,United States,true,35.66,80.71,false
2023-03-27 07:32:44,Rudolph,Pitrasso,rpitrassofv@bigcartel.com,"Leeks - Baby, White",Electronics,video,116 Redwing Avenue,Colorado Springs,Colorado,80995,United States,true,20.73,15.8,false
2023-09-16 20:34:12,Marthe,Janak,mjanakfw@unblog.fr,Gloves - Goldtouch Disposable,Clothing,promotions,802 Dryden Place,San Francisco,California,94142,United States,true,48.24,94.84,false
2023-06-06 15:25:49,Diandra,Ferrandez,dferrandezfx@mozilla.org,Shopper Bag - S - 4,Sports,paid search,5337 Golden Leaf Road,New Orleans,Louisiana,70149,United States,true,88.89,46.91,true
